"AMA","Recharge Facility","Water User","Year","Group","Data","Variable","deliveries"
"Phoenix","Scottsdale Water Campus","Total",2020,"USF Deliveries","Recharge","Delivered","1"
"Phoenix","Scottsdale Water Campus","Total",2020,"USF Deliveries","Recharge","Scheduled","5"
"Phoenix","Scottsdale Water Campus","Total",2020,"USF Deliveries","Recharge","Remaining","4"
"Phoenix","SMRP","Chandler",2020,"USF Deliveries","Recharge","Delivered","2500"
"Phoenix","SMRP","Chandler",2020,"USF Deliveries","Recharge","Scheduled","2500"
"Phoenix","SMRP","Chandler",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Gilbert",2020,"USF Deliveries","Recharge","Delivered","2500"
"Phoenix","SMRP","Gilbert",2020,"USF Deliveries","Recharge","Scheduled","2500"
"Phoenix","SMRP","Gilbert",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","GRIC",2020,"USF Deliveries","Recharge","Delivered","15000"
"Phoenix","SMRP","GRIC",2020,"USF Deliveries","Recharge","Scheduled","15000"
"Phoenix","SMRP","GRIC",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Scottsdale",2020,"USF Deliveries","Recharge","Delivered","2500"
"Phoenix","SMRP","Scottsdale",2020,"USF Deliveries","Recharge","Scheduled","2500"
"Phoenix","SMRP","Scottsdale",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Stone Applications, LLC",2020,"USF Deliveries","Recharge","Delivered","2500"
"Phoenix","SMRP","Stone Applications, LLC",2020,"USF Deliveries","Recharge","Scheduled","2500"
"Phoenix","SMRP","Stone Applications, LLC",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Total",2020,"USF Deliveries","Recharge","Delivered","25000"
"Phoenix","SMRP","Total",2020,"USF Deliveries","Recharge","Scheduled","25000"
"Phoenix","SMRP","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Ak-Chin",2020,"USF Deliveries","Recharge","Delivered","5695"
"Phoenix","TDRP","Ak-Chin",2020,"USF Deliveries","Recharge","Scheduled","5695"
"Phoenix","TDRP","Ak-Chin",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Avondale",2020,"USF Deliveries","Recharge","Delivered","923"
"Phoenix","TDRP","Avondale",2020,"USF Deliveries","Recharge","Scheduled","923"
"Phoenix","TDRP","Avondale",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","AWBA Phx AMA",2020,"USF Deliveries","Recharge","Delivered","34455"
"Phoenix","TDRP","AWBA Phx AMA",2020,"USF Deliveries","Recharge","Scheduled","34455"
"Phoenix","TDRP","AWBA Phx AMA",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","CAGRD",2020,"USF Deliveries","Recharge","Delivered","15371"
"Phoenix","TDRP","CAGRD",2020,"USF Deliveries","Recharge","Scheduled","15371"
"Phoenix","TDRP","CAGRD",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Glendale",2020,"USF Deliveries","Recharge","Delivered","200"
"Phoenix","TDRP","Glendale",2020,"USF Deliveries","Recharge","Scheduled","200"
"Phoenix","TDRP","Glendale",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Peoria",2020,"USF Deliveries","Recharge","Delivered","938"
"Phoenix","TDRP","Peoria",2020,"USF Deliveries","Recharge","Scheduled","938"
"Phoenix","TDRP","Peoria",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Scottsdale",2020,"USF Deliveries","Recharge","Delivered","1000"
"Phoenix","TDRP","Scottsdale",2020,"USF Deliveries","Recharge","Scheduled","1000"
"Phoenix","TDRP","Scottsdale",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","TDRP","Total",2020,"USF Deliveries","Recharge","Delivered","58582"
"Phoenix","TDRP","Total",2020,"USF Deliveries","Recharge","Scheduled","58582"
"Phoenix","TDRP","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Phoenix",2020,"USF Deliveries","Recharge","Delivered","4428"
"Phoenix","Wetlands of Avondale","Phoenix",2020,"USF Deliveries","Recharge","Scheduled","4428"
"Phoenix","Wetlands of Avondale","Phoenix",2020,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Total",2020,"USF Deliveries","Recharge","Delivered","4428"
"Phoenix","Wetlands of Avondale","Total",2020,"USF Deliveries","Recharge","Scheduled","4428"
"Phoenix","Wetlands of Avondale","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 1B","GRIC",2020,"USF Deliveries","Recharge","Delivered","5993"
"Pinal","MAR 1B","GRIC",2020,"USF Deliveries","Recharge","Scheduled","5993"
"Pinal","MAR 1B","GRIC",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 1B","Total",2020,"USF Deliveries","Recharge","Delivered","5993"
"Pinal","MAR 1B","Total",2020,"USF Deliveries","Recharge","Scheduled","5993"
"Pinal","MAR 1B","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","CAGRD",2020,"USF Deliveries","Recharge","Delivered","15000"
"Pinal","MAR 5","CAGRD",2020,"USF Deliveries","Recharge","Scheduled","15000"
"Pinal","MAR 5","CAGRD",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","GRIC",2020,"USF Deliveries","Recharge","Delivered","6134"
"Pinal","MAR 5","GRIC",2020,"USF Deliveries","Recharge","Scheduled","6134"
"Pinal","MAR 5","GRIC",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","Total",2020,"USF Deliveries","Recharge","Delivered","21134"
"Pinal","MAR 5","Total",2020,"USF Deliveries","Recharge","Scheduled","21134"
"Pinal","MAR 5","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","PVRRF","AZWC, Casa Grande",2020,"USF Deliveries","Recharge","Delivered","251"
"Pinal","PVRRF","AZWC, Casa Grande",2020,"USF Deliveries","Recharge","Scheduled","250"
"Pinal","PVRRF","AZWC, Casa Grande",2020,"USF Deliveries","Recharge","Remaining","-1"
"Pinal","PVRRF","AZWC, Coolidge",2020,"USF Deliveries","Recharge","Delivered","250"
"Pinal","PVRRF","AZWC, Coolidge",2020,"USF Deliveries","Recharge","Scheduled","250"
"Pinal","PVRRF","AZWC, Coolidge",2020,"USF Deliveries","Recharge","Remaining","0"
"Pinal","PVRRF","Total",2020,"USF Deliveries","Recharge","Delivered","501"
"Pinal","PVRRF","Total",2020,"USF Deliveries","Recharge","Scheduled","500"
"Pinal","PVRRF","Total",2020,"USF Deliveries","Recharge","Remaining","-1"
"Tucson","AVRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Delivered","2000"
"Tucson","AVRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Scheduled","2000"
"Tucson","AVRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Metro DWID",2020,"USF Deliveries","Recharge","Delivered","998"
"Tucson","AVRP","Metro DWID",2020,"USF Deliveries","Recharge","Scheduled","998"
"Tucson","AVRP","Metro DWID",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Phoenix",2020,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","AVRP","Phoenix",2020,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","AVRP","Phoenix",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Total",2020,"USF Deliveries","Recharge","Delivered","6498"
"Tucson","AVRP","Total",2020,"USF Deliveries","Recharge","Scheduled","6498"
"Tucson","AVRP","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Oro Valley",2020,"USF Deliveries","Recharge","Delivered","3000"
"Tucson","CAVSARP","Oro Valley",2020,"USF Deliveries","Recharge","Scheduled","3000"
"Tucson","CAVSARP","Oro Valley",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Tucson",2020,"USF Deliveries","Recharge","Delivered","65119"
"Tucson","CAVSARP","Tucson",2020,"USF Deliveries","Recharge","Scheduled","64025"
"Tucson","CAVSARP","Tucson",2020,"USF Deliveries","Recharge","Remaining","-1094"
"Tucson","CAVSARP","Total",2020,"USF Deliveries","Recharge","Delivered","68119"
"Tucson","CAVSARP","Total",2020,"USF Deliveries","Recharge","Scheduled","67025"
"Tucson","CAVSARP","Total",2020,"USF Deliveries","Recharge","Remaining","-1094"
"Tucson","LSCRP","CAGRD",2020,"USF Deliveries","Recharge","Delivered","1200"
"Tucson","LSCRP","CAGRD",2020,"USF Deliveries","Recharge","Scheduled","1200"
"Tucson","LSCRP","CAGRD",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","FWID",2020,"USF Deliveries","Recharge","Delivered","2800"
"Tucson","LSCRP","FWID",2020,"USF Deliveries","Recharge","Scheduled","2800"
"Tucson","LSCRP","FWID",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Marana",2020,"USF Deliveries","Recharge","Delivered","500"
"Tucson","LSCRP","Marana",2020,"USF Deliveries","Recharge","Scheduled","500"
"Tucson","LSCRP","Marana",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Oro Valley",2020,"USF Deliveries","Recharge","Delivered","3305"
"Tucson","LSCRP","Oro Valley",2020,"USF Deliveries","Recharge","Scheduled","3305"
"Tucson","LSCRP","Oro Valley",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Tucson",2020,"USF Deliveries","Recharge","Delivered","21000"
"Tucson","LSCRP","Tucson",2020,"USF Deliveries","Recharge","Scheduled","21000"
"Tucson","LSCRP","Tucson",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Delivered","6695"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Scheduled","6695"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Delivered","35500"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Scheduled","35500"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Delivered","4300"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Scheduled","4300"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Delivered","250"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Scheduled","250"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Delivered","22000"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Scheduled","22000"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Delivered","26550"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Scheduled","26550"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Delivered","5400"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Scheduled","5400"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Delivered","1520"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Scheduled","1500"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Remaining","-20"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Delivered","39500"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Scheduled","39500"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Delivered","22484"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Scheduled","23635"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Remaining","1151"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Delivered","1320"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Scheduled","1320"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Delivered","70224"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Scheduled","71355"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Remaining","1131"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Delivered","380589"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Scheduled","380629"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Remaining","40"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Delivered","717"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Scheduled","717"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Delivered","3440"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Scheduled","3600"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Remaining","160"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Delivered","357"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Scheduled","357"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Delivered","2453"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Scheduled","2611"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Remaining","158"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Delivered","3934"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Scheduled","4189"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Remaining","255"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Delivered","2229"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Scheduled","2372"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Remaining","143"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Delivered","500"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Scheduled","500"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Delivered","18630"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Scheduled","19346"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Remaining","716"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Delivered","6096"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Scheduled","6096"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Delivered","2070"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Scheduled","2070"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Delivered","4200"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Scheduled","4200"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Delivered","10000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","10000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Phoenix",2021,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","NMIDD","Phoenix",2021,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","NMIDD","Phoenix",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Surprise",2021,"GSF Deliveries","Recharge","Delivered","5249"
"Phoenix","NMIDD","Surprise",2021,"GSF Deliveries","Recharge","Scheduled","5249"
"Phoenix","NMIDD","Surprise",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Delivered","22966"
"Phoenix","NMIDD","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Scheduled","23000"
"Phoenix","NMIDD","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Remaining","34"
"Phoenix","NMIDD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Delivered","400"
"Phoenix","NMIDD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Scheduled","400"
"Phoenix","NMIDD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","NMIDD","Total",2021,"GSF Deliveries","Recharge","Delivered","60981"
"Phoenix","NMIDD","Total",2021,"GSF Deliveries","Recharge","Scheduled","61015"
"Phoenix","NMIDD","Total",2021,"GSF Deliveries","Recharge","Remaining","34"
"Phoenix","QCID","CAGRD",2021,"GSF Deliveries","Recharge","Delivered","4010"
"Phoenix","QCID","CAGRD",2021,"GSF Deliveries","Recharge","Scheduled","4010"
"Phoenix","QCID","CAGRD",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Delivered","1062"
"Phoenix","QCID","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Scheduled","1062"
"Phoenix","QCID","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Gilbert",2021,"GSF Deliveries","Recharge","Delivered","3300"
"Phoenix","QCID","Gilbert",2021,"GSF Deliveries","Recharge","Scheduled","3300"
"Phoenix","QCID","Gilbert",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","GRIC",2021,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","QCID","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","QCID","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","QCID","Phoenix",2021,"GSF Deliveries","Recharge","Delivered","2246"
"Phoenix","QCID","Phoenix",2021,"GSF Deliveries","Recharge","Scheduled","3073"
"Phoenix","QCID","Phoenix",2021,"GSF Deliveries","Recharge","Remaining","827"
"Phoenix","QCID","Total",2021,"GSF Deliveries","Recharge","Delivered","15618"
"Phoenix","QCID","Total",2021,"GSF Deliveries","Recharge","Scheduled","16445"
"Phoenix","QCID","Total",2021,"GSF Deliveries","Recharge","Remaining","827"
"Phoenix","Roosevelt ID","ASARCO",2021,"GSF Deliveries","Recharge","Delivered","21000"
"Phoenix","Roosevelt ID","ASARCO",2021,"GSF Deliveries","Recharge","Scheduled","21000"
"Phoenix","Roosevelt ID","ASARCO",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","Roosevelt ID","Goodyear",2021,"GSF Deliveries","Recharge","Delivered","16742"
"Phoenix","Roosevelt ID","Goodyear",2021,"GSF Deliveries","Recharge","Scheduled","16742"
"Phoenix","Roosevelt ID","Goodyear",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","Roosevelt ID","Total",2021,"GSF Deliveries","Recharge","Delivered","37742"
"Phoenix","Roosevelt ID","Total",2021,"GSF Deliveries","Recharge","Scheduled","37742"
"Phoenix","Roosevelt ID","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Ak-Chin",2021,"GSF Deliveries","Recharge","Delivered","5000"
"Phoenix","RWCD","Ak-Chin",2021,"GSF Deliveries","Recharge","Scheduled","5000"
"Phoenix","RWCD","Ak-Chin",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","AZWC, Superstition",2021,"GSF Deliveries","Recharge","Delivered","1604"
"Phoenix","RWCD","AZWC, Superstition",2021,"GSF Deliveries","Recharge","Scheduled","1604"
"Phoenix","RWCD","AZWC, Superstition",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport",2021,"GSF Deliveries","Recharge","Delivered","3500"
"Phoenix","RWCD","Freeport",2021,"GSF Deliveries","Recharge","Scheduled","3500"
"Phoenix","RWCD","Freeport",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Miami",2021,"GSF Deliveries","Recharge","Delivered","2906"
"Phoenix","RWCD","Freeport-Miami",2021,"GSF Deliveries","Recharge","Scheduled","2906"
"Phoenix","RWCD","Freeport-Miami",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Delivered","20700"
"Phoenix","RWCD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Scheduled","20700"
"Phoenix","RWCD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Tonto Hills DWID",2021,"GSF Deliveries","Recharge","Delivered","27"
"Phoenix","RWCD","Tonto Hills DWID",2021,"GSF Deliveries","Recharge","Scheduled","27"
"Phoenix","RWCD","Tonto Hills DWID",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Delivered","600"
"Phoenix","RWCD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Scheduled","600"
"Phoenix","RWCD","WUCFD, Apache Junction",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","RWCD","Total",2021,"GSF Deliveries","Recharge","Delivered","34337"
"Phoenix","RWCD","Total",2021,"GSF Deliveries","Recharge","Scheduled","34337"
"Phoenix","RWCD","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","GRIC",2021,"GSF Deliveries","Recharge","Delivered","1200"
"Phoenix","SRP","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","1200"
"Phoenix","SRP","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Phoenix",2021,"GSF Deliveries","Recharge","Delivered","5225"
"Phoenix","SRP","Phoenix",2021,"GSF Deliveries","Recharge","Scheduled","5225"
"Phoenix","SRP","Phoenix",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","SRP","Total",2021,"GSF Deliveries","Recharge","Delivered","6425"
"Phoenix","SRP","Total",2021,"GSF Deliveries","Recharge","Scheduled","6425"
"Phoenix","SRP","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","Ak-Chin",2021,"GSF Deliveries","Recharge","Delivered","1000"
"Phoenix","TID","Ak-Chin",2021,"GSF Deliveries","Recharge","Scheduled","1000"
"Phoenix","TID","Ak-Chin",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","CAGRD",2021,"GSF Deliveries","Recharge","Delivered","9500"
"Phoenix","TID","CAGRD",2021,"GSF Deliveries","Recharge","Scheduled","9500"
"Phoenix","TID","CAGRD",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","Florence",2021,"GSF Deliveries","Recharge","Delivered","2048"
"Phoenix","TID","Florence",2021,"GSF Deliveries","Recharge","Scheduled","2048"
"Phoenix","TID","Florence",2021,"GSF Deliveries","Recharge","Remaining","0"
"Phoenix","TID","Total",2021,"GSF Deliveries","Recharge","Delivered","12548"
"Phoenix","TID","Total",2021,"GSF Deliveries","Recharge","Scheduled","12548"
"Phoenix","TID","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Delivered","2467"
"Pinal","CAIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Scheduled","2467"
"Pinal","CAIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Delivered","5500"
"Pinal","CAIDD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Scheduled","5500"
"Pinal","CAIDD","Freeport-Morenci",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","GRIC",2021,"GSF Deliveries","Recharge","Delivered","15000"
"Pinal","CAIDD","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","15000"
"Pinal","CAIDD","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Total",2021,"GSF Deliveries","Recharge","Delivered","22967"
"Pinal","CAIDD","Total",2021,"GSF Deliveries","Recharge","Scheduled","22967"
"Pinal","CAIDD","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Delivered","800"
"Pinal","HIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Scheduled","800"
"Pinal","HIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Coolidge",2021,"GSF Deliveries","Recharge","Delivered","1850"
"Pinal","HIDD","AZWC, Coolidge",2021,"GSF Deliveries","Recharge","Scheduled","1850"
"Pinal","HIDD","AZWC, Coolidge",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","GRIC",2021,"GSF Deliveries","Recharge","Delivered","15000"
"Pinal","HIDD","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","15000"
"Pinal","HIDD","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","Total",2021,"GSF Deliveries","Recharge","Delivered","17650"
"Pinal","HIDD","Total",2021,"GSF Deliveries","Recharge","Scheduled","17650"
"Pinal","HIDD","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Delivered","2467"
"Pinal","MSIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Scheduled","2467"
"Pinal","MSIDD","AZWC, Casa Grande",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","GRIC",2021,"GSF Deliveries","Recharge","Delivered","15000"
"Pinal","MSIDD","GRIC",2021,"GSF Deliveries","Recharge","Scheduled","15000"
"Pinal","MSIDD","GRIC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","Total",2021,"GSF Deliveries","Recharge","Delivered","17467"
