"AMA","Recharge Facility","Water User","Year","Group","Data","Month","deliveries"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Jun","2250"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Jul","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Aug","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Sep","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Oct","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Nov","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Dec","134"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Feb","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Mar","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Apr","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","May","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Jun","1600"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Jul","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Aug","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Sep","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Oct","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Nov","0"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Dec","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Feb","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Mar","1100"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Apr","1100"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","May","1100"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Jun","1300"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Jul","1500"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Aug","1500"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Sep","905"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Oct","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Nov","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Dec","0"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Feb","1620"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Mar","3060"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Apr","3580"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","May","6080"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Jun","7630"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Jul","4530"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Aug","3000"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Sep","5500"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Oct","0"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Nov","6300"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Dec","1700"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Jan","0"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Feb","1620"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Mar","4670"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Apr","5290"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","May","7890"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Jun","13650"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Jul","6030"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Aug","4500"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Sep","8705"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Oct","1504"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Nov","7696"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Dec","2334"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Jan","764"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Feb","671"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Mar","680"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Apr","617"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","May","717"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Jun","753"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Jul","807"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Aug","846"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Sep","754"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Oct","479"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Nov","206"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Dec","513"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Jan","764"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Feb","671"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Mar","680"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Apr","617"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","May","717"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Jun","753"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Jul","807"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Aug","846"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Sep","754"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Oct","479"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Nov","206"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Dec","513"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Apr","454"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","May","709"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Jun","400"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Jul","773"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Jan","200"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Feb","213"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Mar","480"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Apr","200"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","May","200"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Jun","200"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Jul","403"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Aug","104"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Jan","114"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Feb","348"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Mar","332"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Apr","782"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","May","366"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Jun","772"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Jul","667"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Aug","1917"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Sep","1882"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Oct","104"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Nov","641"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Dec","817"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Jan","314"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Feb","561"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Mar","812"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Apr","1436"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","May","1275"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Jun","1372"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Jul","1843"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Aug","2021"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Sep","1882"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Oct","104"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Nov","641"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Dec","817"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Jan","69"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Feb","37"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Mar","72"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Apr","188"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","May","69"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Dec","37"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Jan","69"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Feb","37"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Mar","72"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Apr","188"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","May","69"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Dec","37"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Mar","328"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Apr","767"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Aug","733"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Sep","758"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Nov","5"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Dec","4"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jul","1000"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Jan","200"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Feb","300"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Mar","650"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Apr","1613"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","May","635"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Jun","1780"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Jul","949"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Aug","673"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Jan","326"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Feb","232"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Mar","742"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Apr","650"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","May","937"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","May","500"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Jun","500"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Aug","1000"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Jan","526"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Feb","532"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Mar","1720"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Apr","3030"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","May","2072"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Jun","2280"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Jul","1949"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Aug","2406"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Sep","758"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Nov","5"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Dec","4"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Aug","256"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Sep","973"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Sep","61"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Oct","44"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Feb","424"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Jul","440"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Aug","636"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Jan","19"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Mar","3"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Apr","473"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","May","1500"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Jun","857"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Jul","1148"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Aug","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Jan","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Feb","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Mar","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Apr","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","May","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Jun","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Jul","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Aug","700"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Sep","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Oct","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Dec","0"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Jan","19"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Feb","424"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Mar","3"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Apr","473"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","May","1500"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Jun","857"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Jul","1588"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Aug","1592"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Sep","1034"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Oct","44"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Nov","0"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Dec","0"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Jan","4186"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Feb","8212"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Mar","22363"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Apr","34551"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","May","44632"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Jun","73979"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Jul","79986"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Aug","66639"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Sep","55786"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Oct","20918"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Nov","22152"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Dec","10595"
"Phoenix","AFRP Constructed","AWBA Interstate",2018,"USF Deliveries","Recharge","Jan","0"
